"scenario","year","variable","value","units","version"
"ssp119 conc",1781,"CO2_concentration",277.679895308837,"ppmv CO2",3.1.1
"ssp119 conc",1782,"CO2_concentration",277.728703785932,"ppmv CO2",3.1.1
"ssp119 conc",1783,"CO2_concentration",277.777050731014,"ppmv CO2",3.1.1
"ssp119 conc",1784,"CO2_concentration",277.561449215115,"ppmv CO2",3.1.1
"ssp119 conc",1785,"CO2_concentration",276.998256835964,"ppmv CO2",3.1.1
"ssp119 conc",1786,"CO2_concentration",276.56023684745,"ppmv CO2",3.1.1
"ssp119 conc",1787,"CO2_concentration",276.339760839619,"ppmv CO2",3.1.1
"ssp119 conc",1788,"CO2_concentration",276.284762802187,"ppmv CO2",3.1.1
"ssp119 conc",1789,"CO2_concentration",276.331725242526,"ppmv CO2",3.1.1
"ssp119 conc",1790,"CO2_concentration",276.433695039808,"ppmv CO2",3.1.1
"ssp119 conc",1791,"CO2_concentration",276.561377853514,"ppmv CO2",3.1.1
"ssp119 conc",1792,"CO2_concentration",276.700821291335,"ppmv CO2",3.1.1
"ssp119 conc",1793,"CO2_concentration",276.844492174208,"ppmv CO2",3.1.1
"ssp119 conc",1794,"CO2_concentration",276.988359820388,"ppmv CO2",3.1.1
"ssp119 conc",1795,"CO2_concentration",277.129223546272,"ppmv CO2",3.1.1
"ssp119 conc",1796,"CO2_concentration",277.268586112304,"ppmv CO2",3.1.1
"ssp119 conc",1797,"CO2_concentration",277.389563838297,"ppmv CO2",3.1.1
"ssp119 conc",1798,"CO2_concentration",277.486750988939,"ppmv CO2",3.1.1
"ssp119 conc",1799,"CO2_concentration",277.586545420155,"ppmv CO2",3.1.1
"ssp119 conc",1800,"CO2_concentration",277.701511279509,"ppmv CO2",3.1.1
"ssp119 conc",1801,"CO2_concentration",277.828071562625,"ppmv CO2",3.1.1
"ssp119 conc",1802,"CO2_concentration",277.961715022881,"ppmv CO2",3.1.1
"ssp119 conc",1803,"CO2_concentration",278.099593668546,"ppmv CO2",3.1.1
"ssp119 conc",1804,"CO2_concentration",278.238697366592,"ppmv CO2",3.1.1
"ssp119 conc",1805,"CO2_concentration",278.379581141011,"ppmv CO2",3.1.1
"ssp119 conc",1806,"CO2_concentration",278.519746735642,"ppmv CO2",3.1.1
"ssp119 conc",1807,"CO2_concentration",278.655852933269,"ppmv CO2",3.1.1
"ssp119 conc",1808,"CO2_concentration",278.788543903963,"ppmv CO2",3.1.1
"ssp119 conc",1809,"CO2_concentration",278.9162931284,"ppmv CO2",3.1.1
"ssp119 conc",1810,"CO2_concentration",278.557175808235,"ppmv CO2",3.1.1
"ssp119 conc",1811,"CO2_concentration",278.103677073485,"ppmv CO2",3.1.1
"ssp119 conc",1812,"CO2_concentration",277.861411191457,"ppmv CO2",3.1.1
"ssp119 conc",1813,"CO2_concentration",277.828818045392,"ppmv CO2",3.1.1
"ssp119 conc",1814,"CO2_concentration",277.924175930288,"ppmv CO2",3.1.1
"ssp119 conc",1815,"CO2_concentration",278.083702248172,"ppmv CO2",3.1.1
"ssp119 conc",1816,"CO2_concentration",277.804539043559,"ppmv CO2",3.1.1
"ssp119 conc",1817,"CO2_concentration",277.169504113806,"ppmv CO2",3.1.1
"ssp119 conc",1818,"CO2_concentration",276.760180536044,"ppmv CO2",3.1.1
"ssp119 conc",1819,"CO2_concentration",276.665688343193,"ppmv CO2",3.1.1
"ssp119 conc",1820,"CO2_concentration",276.779499775433,"ppmv CO2",3.1.1
"ssp119 conc",1821,"CO2_concentration",277.002311194395,"ppmv CO2",3.1.1
"ssp119 conc",1822,"CO2_concentration",277.261453441425,"ppmv CO2",3.1.1
"ssp119 conc",1823,"CO2_concentration",277.531378987024,"ppmv CO2",3.1.1
"ssp119 conc",1824,"CO2_concentration",277.758034383436,"ppmv CO2",3.1.1
"ssp119 conc",1825,"CO2_concentration",277.991647880515,"ppmv CO2",3.1.1
"ssp119 conc",1826,"CO2_concentration",278.249316089869,"ppmv CO2",3.1.1
"ssp119 conc",1827,"CO2_concentration",278.524166517731,"ppmv CO2",3.1.1
"ssp119 conc",1828,"CO2_concentration",278.806819157011,"ppmv CO2",3.1.1
"ssp119 conc",1829,"CO2_concentration",279.089320858025,"ppmv CO2",3.1.1
"ssp119 conc",1830,"CO2_concentration",279.370100935625,"ppmv CO2",3.1.1
"ssp119 conc",1831,"CO2_concentration",279.650720897627,"ppmv CO2",3.1.1
"ssp119 conc",1832,"CO2_concentration",279.602400378883,"ppmv CO2",3.1.1
"ssp119 conc",1833,"CO2_concentration",279.483172579574,"ppmv CO2",3.1.1
"ssp119 conc",1834,"CO2_concentration",279.505651903861,"ppmv CO2",3.1.1
"ssp119 conc",1835,"CO2_concentration",279.665101559568,"ppmv CO2",3.1.1
"ssp119 conc",1836,"CO2_concentration",279.670423586063,"ppmv CO2",3.1.1
"ssp119 conc",1837,"CO2_concentration",279.668041045807,"ppmv CO2",3.1.1
"ssp119 conc",1838,"CO2_concentration",279.788598617619,"ppmv CO2",3.1.1
"ssp119 conc",1839,"CO2_concentration",280.017575537661,"ppmv CO2",3.1.1
"ssp119 conc",1840,"CO2_concentration",280.309588640124,"ppmv CO2",3.1.1
"ssp119 conc",1841,"CO2_concentration",280.63192514616,"ppmv CO2",3.1.1
"ssp119 conc",1842,"CO2_concentration",280.965778887804,"ppmv CO2",3.1.1
"ssp119 conc",1843,"CO2_concentration",281.302970676558,"ppmv CO2",3.1.1
"ssp119 conc",1844,"CO2_concentration",281.639945718887,"ppmv CO2",3.1.1
"ssp119 conc",1845,"CO2_concentration",281.975909803923,"ppmv CO2",3.1.1
"ssp119 conc",1846,"CO2_concentration",282.30941075464,"ppmv CO2",3.1.1
"ssp119 conc",1847,"CO2_concentration",282.615333443622,"ppmv CO2",3.1.1
"ssp119 conc",1848,"CO2_concentration",282.914177598304,"ppmv CO2",3.1.1
"ssp119 conc",1849,"CO2_concentration",283.219877688591,"ppmv CO2",3.1.1
"ssp119 conc",1850,"CO2_concentration",283.534877828553,"ppmv CO2",3.1.1
"ssp119 conc",1851,"CO2_concentration",283.855606389167,"ppmv CO2",3.1.1
"ssp119 conc",1852,"CO2_concentration",284.17198229667,"ppmv CO2",3.1.1
"ssp119 conc",1853,"CO2_concentration",284.511698374512,"ppmv CO2",3.1.1
"ssp119 conc",1854,"CO2_concentration",284.823959078472,"ppmv CO2",3.1.1
"ssp119 conc",1855,"CO2_concentration",285.117393950031,"ppmv CO2",3.1.1
"ssp119 conc",1856,"CO2_concentration",285.416657110289,"ppmv CO2",3.1.1
"ssp119 conc",1857,"CO2_concentration",285.7249749008,"ppmv CO2",3.1.1
"ssp119 conc",1858,"CO2_concentration",286.002695707447,"ppmv CO2",3.1.1
"ssp119 conc",1859,"CO2_concentration",286.27925421965,"ppmv CO2",3.1.1
"ssp119 conc",1860,"CO2_concentration",286.566540768704,"ppmv CO2",3.1.1
"ssp119 conc",1861,"CO2_concentration",286.859066403452,"ppmv CO2",3.1.1
"ssp119 conc",1862,"CO2_concentration",287.144374272493,"ppmv CO2",3.1.1
"ssp119 conc",1863,"CO2_concentration",287.286129029838,"ppmv CO2",3.1.1
"ssp119 conc",1864,"CO2_concentration",287.422522274387,"ppmv CO2",3.1.1
"ssp119 conc",1865,"CO2_concentration",287.608702497565,"ppmv CO2",3.1.1
"ssp119 conc",1866,"CO2_concentration",287.831399071781,"ppmv CO2",3.1.1
"ssp119 conc",1867,"CO2_concentration",288.07094765739,"ppmv CO2",3.1.1
"ssp119 conc",1868,"CO2_concentration",288.315334626164,"ppmv CO2",3.1.1
"ssp119 conc",1869,"CO2_concentration",288.555499357114,"ppmv CO2",3.1.1
"ssp119 conc",1870,"CO2_concentration",288.792711804467,"ppmv CO2",3.1.1
"ssp119 conc",1871,"CO2_concentration",289.023481858635,"ppmv CO2",3.1.1
"ssp119 conc",1872,"CO2_concentration",289.261126743269,"ppmv CO2",3.1.1
"ssp119 conc",1873,"CO2_concentration",289.537256826951,"ppmv CO2",3.1.1
"ssp119 conc",1874,"CO2_concentration",289.781887868581,"ppmv CO2",3.1.1
"ssp119 conc",1875,"CO2_concentration",290.017402015407,"ppmv CO2",3.1.1
"ssp119 conc",1876,"CO2_concentration",290.262065996403,"ppmv CO2",3.1.1
"ssp119 conc",1877,"CO2_concentration",290.512273533061,"ppmv CO2",3.1.1
"ssp119 conc",1878,"CO2_concentration",290.760024016157,"ppmv CO2",3.1.1
"ssp119 conc",1879,"CO2_concentration",291.005971679649,"ppmv CO2",3.1.1
"ssp119 conc",1880,"CO2_concentration",291.251422571824,"ppmv CO2",3.1.1
"ssp119 conc",1881,"CO2_concentration",291.495106659485,"ppmv CO2",3.1.1
"ssp119 conc",1882,"CO2_concentration",291.744245601417,"ppmv CO2",3.1.1
"ssp119 conc",1883,"CO2_concentration",291.96951906228,"ppmv CO2",3.1.1
"ssp119 conc",1884,"CO2_concentration",292.122383022764,"ppmv CO2",3.1.1
"ssp119 conc",1885,"CO2_concentration",292.01781323524,"ppmv CO2",3.1.1
"ssp119 conc",1886,"CO2_concentration",291.972130860918,"ppmv CO2",3.1.1
"ssp119 conc",1887,"CO2_concentration",292.055235292813,"ppmv CO2",3.1.1
"ssp119 conc",1888,"CO2_concentration",292.211490978478,"ppmv CO2",3.1.1
"ssp119 conc",1889,"CO2_concentration",292.425460796535,"ppmv CO2",3.1.1
"ssp119 conc",1890,"CO2_concentration",292.664444339467,"ppmv CO2",3.1.1
"ssp119 conc",1891,"CO2_concentration",292.903108101089,"ppmv CO2",3.1.1
"ssp119 conc",1892,"CO2_concentration",293.113043184633,"ppmv CO2",3.1.1
"ssp119 conc",1893,"CO2_concentration",293.338059363812,"ppmv CO2",3.1.1
"ssp119 conc",1894,"CO2_concentration",293.580897632057,"ppmv CO2",3.1.1
"ssp119 conc",1895,"CO2_concentration",293.842913192939,"ppmv CO2",3.1.1
"ssp119 conc",1896,"CO2_concentration",294.114886162785,"ppmv CO2",3.1.1
"ssp119 conc",1897,"CO2_concentration",294.388972710234,"ppmv CO2",3.1.1
"ssp119 conc",1898,"CO2_concentration",294.665957745895,"ppmv CO2",3.1.1
"ssp119 conc",1899,"CO2_concentration",294.946678027006,"ppmv CO2",3.1.1
"ssp119 conc",1900,"CO2_concentration",295.236107253178,"ppmv CO2",3.1.1
"ssp119 conc",1901,"CO2_concentration",295.528283243527,"ppmv CO2",3.1.1
"ssp119 conc",1902,"CO2_concentration",295.850012319518,"ppmv CO2",3.1.1
"ssp119 conc",1903,"CO2_concentration",296.156041256264,"ppmv CO2",3.1.1
"ssp119 conc",1904,"CO2_concentration",296.366444592248,"ppmv CO2",3.1.1
"ssp119 conc",1905,"CO2_concentration",296.584983156868,"ppmv CO2",3.1.1
"ssp119 conc",1906,"CO2_concentration",296.892358670213,"ppmv CO2",3.1.1
"ssp119 conc",1907,"CO2_concentration",297.251504326904,"ppmv CO2",3.1.1
"ssp119 conc",1908,"CO2_concentration",297.632813431285,"ppmv CO2",3.1.1
"ssp119 conc",1909,"CO2_concentration",297.997963000077,"ppmv CO2",3.1.1
"ssp119 conc",1910,"CO2_concentration",298.37678551081,"ppmv CO2",3.1.1
"ssp119 conc",1911,"CO2_concentration",298.762684236158,"ppmv CO2",3.1.1
"ssp119 conc",1912,"CO2_concentration",299.116177868005,"ppmv CO2",3.1.1
"ssp119 conc",1913,"CO2_concentration",299.393571377152,"ppmv CO2",3.1.1
"ssp119 conc",1914,"CO2_concentration",299.636869204927,"ppmv CO2",3.1.1
"ssp119 conc",1915,"CO2_concentration",299.866150108378,"ppmv CO2",3.1.1
"ssp119 conc",1916,"CO2_concentration",300.12287021433,"ppmv CO2",3.1.1
"ssp119 conc",1917,"CO2_concentration",300.420648466299,"ppmv CO2",3.1.1
"ssp119 conc",1918,"CO2_concentration",300.728903928207,"ppmv CO2",3.1.1
"ssp119 conc",1919,"CO2_concentration",301.026104545781,"ppmv CO2",3.1.1
"ssp119 conc",1920,"CO2_concentration",301.276790564915,"ppmv CO2",3.1.1
"ssp119 conc",1921,"CO2_concentration",301.579333587101,"ppmv CO2",3.1.1
"ssp119 conc",1922,"CO2_concentration",301.851586436496,"ppmv CO2",3.1.1
"ssp119 conc",1923,"CO2_concentration",302.124338941662,"ppmv CO2",3.1.1
"ssp119 conc",1924,"CO2_concentration",302.435091743404,"ppmv CO2",3.1.1
"ssp119 conc",1925,"CO2_concentration",302.749596389371,"ppmv CO2",3.1.1
"ssp119 conc",1926,"CO2_concentration",303.065609943611,"ppmv CO2",3.1.1
"ssp119 conc",1927,"CO2_concentration",303.370052510212,"ppmv CO2",3.1.1
"ssp119 conc",1928,"CO2_concentration",303.727335799704,"ppmv CO2",3.1.1
"ssp119 conc",1929,"CO2_concentration",304.069763642668,"ppmv CO2",3.1.1
"ssp119 conc",1930,"CO2_concentration",304.421265361424,"ppmv CO2",3.1.1
"ssp119 conc",1931,"CO2_concentration",304.771535725312,"ppmv CO2",3.1.1
"ssp119 conc",1932,"CO2_concentration",305.088127693971,"ppmv CO2",3.1.1
"ssp119 conc",1933,"CO2_concentration",305.306585394672,"ppmv CO2",3.1.1
"ssp119 conc",1934,"CO2_concentration",305.554211658845,"ppmv CO2",3.1.1
"ssp119 conc",1935,"CO2_concentration",305.832620252573,"ppmv CO2",3.1.1
"ssp119 conc",1936,"CO2_concentration",306.124813537207,"ppmv CO2",3.1.1
"ssp119 conc",1937,"CO2_concentration",306.452903632037,"ppmv CO2",3.1.1
"ssp119 conc",1938,"CO2_concentration",306.790611817708,"ppmv CO2",3.1.1
"ssp119 conc",1939,"CO2_concentration",307.090886748046,"ppmv CO2",3.1.1
"ssp119 conc",1940,"CO2_concentration",307.414273730944,"ppmv CO2",3.1.1
"ssp119 conc",1941,"CO2_concentration",307.762534306173,"ppmv CO2",3.1.1
"ssp119 conc",1942,"CO2_concentration",308.098935940889,"ppmv CO2",3.1.1
"ssp119 conc",1943,"CO2_concentration",308.433000626742,"ppmv CO2",3.1.1
"ssp119 conc",1944,"CO2_concentration",308.774836097967,"ppmv CO2",3.1.1
"ssp119 conc",1945,"CO2_concentration",309.105515147855,"ppmv CO2",3.1.1
"ssp119 conc",1946,"CO2_concentration",309.346124971377,"ppmv CO2",3.1.1
"ssp119 conc",1947,"CO2_concentration",309.685768113898,"ppmv CO2",3.1.1
"ssp119 conc",1948,"CO2_concentration",310.096080140175,"ppmv CO2",3.1.1
"ssp119 conc",1949,"CO2_concentration",310.53219068431,"ppmv CO2",3.1.1
"ssp119 conc",1950,"CO2_concentration",310.946007421561,"ppmv CO2",3.1.1
"ssp119 conc",1951,"CO2_concentration",311.429192334992,"ppmv CO2",3.1.1
"ssp119 conc",1952,"CO2_concentration",312.045921365153,"ppmv CO2",3.1.1
"ssp119 conc",1953,"CO2_concentration",312.661741152759,"ppmv CO2",3.1.1
"ssp119 conc",1954,"CO2_concentration",313.276906407847,"ppmv CO2",3.1.1
"ssp119 conc",1955,"CO2_concentration",313.919369956595,"ppmv CO2",3.1.1
"ssp119 conc",1956,"CO2_concentration",314.639165035542,"ppmv CO2",3.1.1
"ssp119 conc",1957,"CO2_concentration",315.418404401122,"ppmv CO2",3.1.1
"ssp119 conc",1958,"CO2_concentration",316.216123353699,"ppmv CO2",3.1.1
"ssp119 conc",1959,"CO2_concentration",317.046598736811,"ppmv CO2",3.1.1
"ssp119 conc",1960,"CO2_concentration",317.883933563493,"ppmv CO2",3.1.1
"ssp119 conc",1961,"CO2_concentration",318.743116340281,"ppmv CO2",3.1.1
"ssp119 conc",1962,"CO2_concentration",319.599361828647,"ppmv CO2",3.1.1
"ssp119 conc",1963,"CO2_concentration",320.445213709673,"ppmv CO2",3.1.1
"ssp119 conc",1964,"CO2_concentration",321.211939840606,"ppmv CO2",3.1.1
"ssp119 conc",1965,"CO2_concentration",321.977906359037,"ppmv CO2",3.1.1
"ssp119 conc",1966,"CO2_concentration",322.837599957406,"ppmv CO2",3.1.1
"ssp119 conc",1967,"CO2_concentration",323.824957421516,"ppmv CO2",3.1.1
"ssp119 conc",1968,"CO2_concentration",324.867058792933,"ppmv CO2",3.1.1
"ssp119 conc",1969,"CO2_concentration",325.960422127089,"ppmv CO2",3.1.1
"ssp119 conc",1970,"CO2_concentration",327.139211506186,"ppmv CO2",3.1.1
"ssp119 conc",1971,"CO2_concentration",328.396617341915,"ppmv CO2",3.1.1
"ssp119 conc",1972,"CO2_concentration",329.626742679311,"ppmv CO2",3.1.1
"ssp119 conc",1973,"CO2_concentration",330.876977023195,"ppmv CO2",3.1.1
"ssp119 conc",1974,"CO2_concentration",332.22896954095,"ppmv CO2",3.1.1
"ssp119 conc",1975,"CO2_concentration",333.520315149596,"ppmv CO2",3.1.1
"ssp119 conc",1976,"CO2_concentration",334.737501613322,"ppmv CO2",3.1.1
"ssp119 conc",1977,"CO2_concentration",336.067830171448,"ppmv CO2",3.1.1
"ssp119 conc",1978,"CO2_concentration",337.477672938161,"ppmv CO2",3.1.1
"ssp119 conc",1979,"CO2_concentration",338.940683693692,"ppmv CO2",3.1.1
"ssp119 conc",1980,"CO2_concentration",340.417418736048,"ppmv CO2",3.1.1
"ssp119 conc",1981,"CO2_concentration",341.815555896525,"ppmv CO2",3.1.1
"ssp119 conc",1982,"CO2_concentration",343.139599379104,"ppmv CO2",3.1.1
"ssp119 conc",1983,"CO2_concentration",344.37796362681,"ppmv CO2",3.1.1
"ssp119 conc",1984,"CO2_concentration",345.582001149536,"ppmv CO2",3.1.1
"ssp119 conc",1985,"CO2_concentration",346.85191943889,"ppmv CO2",3.1.1
"ssp119 conc",1986,"CO2_concentration",348.19848338925,"ppmv CO2",3.1.1
"ssp119 conc",1987,"CO2_concentration",349.610642699345,"ppmv CO2",3.1.1
"ssp119 conc",1988,"CO2_concentration",351.078730149402,"ppmv CO2",3.1.1
"ssp119 conc",1989,"CO2_concentration",352.623050700239,"ppmv CO2",3.1.1
"ssp119 conc",1990,"CO2_concentration",354.195609739115,"ppmv CO2",3.1.1
"ssp119 conc",1991,"CO2_concentration",355.695981572837,"ppmv CO2",3.1.1
"ssp119 conc",1992,"CO2_concentration",357.166798665193,"ppmv CO2",3.1.1
"ssp119 conc",1993,"CO2_concentration",358.331087593582,"ppmv CO2",3.1.1
"ssp119 conc",1994,"CO2_concentration",359.396317303684,"ppmv CO2",3.1.1
"ssp119 conc",1995,"CO2_concentration",360.630430310312,"ppmv CO2",3.1.1
"ssp119 conc",1996,"CO2_concentration",362.033461230012,"ppmv CO2",3.1.1
"ssp119 conc",1997,"CO2_concentration",363.546969923627,"ppmv CO2",3.1.1
"ssp119 conc",1998,"CO2_concentration",365.446486238196,"ppmv CO2",3.1.1
"ssp119 conc",1999,"CO2_concentration",367.088067366796,"ppmv CO2",3.1.1
"ssp119 conc",2000,"CO2_concentration",368.70319532356,"ppmv CO2",3.1.1
"ssp119 conc",2001,"CO2_concentration",370.414947560837,"ppmv CO2",3.1.1
"ssp119 conc",2002,"CO2_concentration",372.062311059994,"ppmv CO2",3.1.1
"ssp119 conc",2003,"CO2_concentration",373.825041275868,"ppmv CO2",3.1.1
"ssp119 conc",2004,"CO2_concentration",375.652868384426,"ppmv CO2",3.1.1
"ssp119 conc",2005,"CO2_concentration",377.713237384103,"ppmv CO2",3.1.1
"ssp119 conc",2006,"CO2_concentration",379.876660575991,"ppmv CO2",3.1.1
"ssp119 conc",2007,"CO2_concentration",382.164350844236,"ppmv CO2",3.1.1
"ssp119 conc",2008,"CO2_concentration",384.528002920954,"ppmv CO2",3.1.1
"ssp119 conc",2009,"CO2_concentration",386.774441598331,"ppmv CO2",3.1.1
"ssp119 conc",2010,"CO2_concentration",388.987192933321,"ppmv CO2",3.1.1
"ssp119 conc",2011,"CO2_concentration",391.437242443862,"ppmv CO2",3.1.1
"ssp119 conc",2012,"CO2_concentration",394.01654192401,"ppmv CO2",3.1.1
"ssp119 conc",2013,"CO2_concentration",396.666093782508,"ppmv CO2",3.1.1
"ssp119 conc",2014,"CO2_concentration",399.413140147673,"ppmv CO2",3.1.1
"ssp119 conc",2015,"CO2_concentration",402.247229769613,"ppmv CO2",3.1.1
"ssp119 conc",2016,"CO2_concentration",405.026485184231,"ppmv CO2",3.1.1
"ssp119 conc",2017,"CO2_concentration",407.810602496822,"ppmv CO2",3.1.1
"ssp119 conc",2018,"CO2_concentration",410.615306479694,"ppmv CO2",3.1.1
"ssp119 conc",2019,"CO2_concentration",413.436429521052,"ppmv CO2",3.1.1
"ssp119 conc",2020,"CO2_concentration",416.271942128608,"ppmv CO2",3.1.1
"ssp119 conc",2021,"CO2_concentration",419.120106903824,"ppmv CO2",3.1.1
"ssp119 conc",2022,"CO2_concentration",421.755683975364,"ppmv CO2",3.1.1
"ssp119 conc",2023,"CO2_concentration",424.189093265948,"ppmv CO2",3.1.1
"ssp119 conc",2024,"CO2_concentration",426.425581744997,"ppmv CO2",3.1.1
"ssp119 conc",2025,"CO2_concentration",428.46839972127,"ppmv CO2",3.1.1
"ssp119 conc",2026,"CO2_concentration",430.323025611342,"ppmv CO2",3.1.1
"ssp119 conc",2027,"CO2_concentration",431.993069626503,"ppmv CO2",3.1.1
"ssp119 conc",2028,"CO2_concentration",433.480716890873,"ppmv CO2",3.1.1
"ssp119 conc",2029,"CO2_concentration",434.787730059667,"ppmv CO2",3.1.1
"ssp119 conc",2030,"CO2_concentration",435.915723555087,"ppmv CO2",3.1.1
"ssp119 conc",2031,"CO2_concentration",436.866249777983,"ppmv CO2",3.1.1
"ssp119 conc",2032,"CO2_concentration",437.690953848985,"ppmv CO2",3.1.1
"ssp119 conc",2033,"CO2_concentration",438.38868520569,"ppmv CO2",3.1.1
"ssp119 conc",2034,"CO2_concentration",438.965041860266,"ppmv CO2",3.1.1
"ssp119 conc",2035,"CO2_concentration",439.423286100862,"ppmv CO2",3.1.1
"ssp119 conc",2036,"CO2_concentration",439.76539541843,"ppmv CO2",3.1.1
"ssp119 conc",2037,"CO2_concentration",439.993546688454,"ppmv CO2",3.1.1
"ssp119 conc",2038,"CO2_concentration",440.120801410035,"ppmv CO2",3.1.1
"ssp119 conc",2039,"CO2_concentration",440.129172019102,"ppmv CO2",3.1.1
"ssp119 conc",2040,"CO2_concentration",440.026612318751,"ppmv CO2",3.1.1
"ssp119 conc",2041,"CO2_concentration",439.814559393643,"ppmv CO2",3.1.1
"ssp119 conc",2042,"CO2_concentration",439.543546718389,"ppmv CO2",3.1.1
"ssp119 conc",2043,"CO2_concentration",439.210445366023,"ppmv CO2",3.1.1
"ssp119 conc",2044,"CO2_concentration",438.814466883118,"ppmv CO2",3.1.1
"ssp119 conc",2045,"CO2_concentration",438.355022529178,"ppmv CO2",3.1.1
"ssp119 conc",2046,"CO2_concentration",437.83130345751,"ppmv CO2",3.1.1
"ssp119 conc",2047,"CO2_concentration",437.242728220096,"ppmv CO2",3.1.1
"ssp119 conc",2048,"CO2_concentration",436.588759158665,"ppmv CO2",3.1.1
"ssp119 conc",2049,"CO2_concentration",435.86897239832,"ppmv CO2",3.1.1
"ssp119 conc",2050,"CO2_concentration",435.082850473057,"ppmv CO2",3.1.1
"ssp119 conc",2051,"CO2_concentration",434.229935278408,"ppmv CO2",3.1.1
"ssp119 conc",2052,"CO2_concentration",433.369608129354,"ppmv CO2",3.1.1
"ssp119 conc",2053,"CO2_concentration",432.498081302888,"ppmv CO2",3.1.1
"ssp119 conc",2054,"CO2_concentration",431.613927068452,"ppmv CO2",3.1.1
"ssp119 conc",2055,"CO2_concentration",430.716196974626,"ppmv CO2",3.1.1
"ssp119 conc",2056,"CO2_concentration",429.804446501024,"ppmv CO2",3.1.1
"ssp119 conc",2057,"CO2_concentration",428.878275156468,"ppmv CO2",3.1.1
"ssp119 conc",2058,"CO2_concentration",427.956925394156,"ppmv CO2",3.1.1
"ssp119 conc",2059,"CO2_concentration",427.011719647659,"ppmv CO2",3.1.1
"ssp119 conc",2060,"CO2_concentration",426.049346610455,"ppmv CO2",3.1.1
"ssp119 conc",2061,"CO2_concentration",425.074052859167,"ppmv CO2",3.1.1
"ssp119 conc",2062,"CO2_concentration",424.093141564775,"ppmv CO2",3.1.1
"ssp119 conc",2063,"CO2_concentration",423.106868542412,"ppmv CO2",3.1.1
"ssp119 conc",2064,"CO2_concentration",422.114809522555,"ppmv CO2",3.1.1
"ssp119 conc",2065,"CO2_concentration",421.117909149762,"ppmv CO2",3.1.1
"ssp119 conc",2066,"CO2_concentration",420.11572442413,"ppmv CO2",3.1.1
"ssp119 conc",2067,"CO2_concentration",419.107616977936,"ppmv CO2",3.1.1
"ssp119 conc",2068,"CO2_concentration",418.093015670974,"ppmv CO2",3.1.1
"ssp119 conc",2069,"CO2_concentration",417.071456201178,"ppmv CO2",3.1.1
"ssp119 conc",2070,"CO2_concentration",416.04254907677,"ppmv CO2",3.1.1
"ssp119 conc",2071,"CO2_concentration",415.005964604914,"ppmv CO2",3.1.1
"ssp119 conc",2072,"CO2_concentration",413.963148580142,"ppmv CO2",3.1.1
"ssp119 conc",2073,"CO2_concentration",412.914206038449,"ppmv CO2",3.1.1
